iso2c	Country	Year	AG.YLD.CREL.KG	EG.IMP.CONS.ZS	EG.USE.COMM.FO.ZS	FI.RES.TOTL.CD	MS.MIL.MPRT.KD	NY.GDP.PCAP.CD	SH.DYN.MORT	TX.VAL.MRCH.CD.WT	GDPPCKD	AG.PRD.CREL.MT	SP.POP.DPND	SP.POP.TOTL	EN.URB.LCTY.UR.ZS	SP.URB.TOTL.IN.ZS	SP.DYN.TFRT.IN	AG.LND.AGRI.ZS	EN.ATM.CO2E.PC	EG.USE.ELEC.KH.PC
PK	Pakistan	1969	1191.958	NA	NA	332933119.998439	2.92e+08	149.836961476406	190.4	331614000	327.80679928007	11569500	87.3785063063979	57615471	20.9272730590672	24.5558	6.6	31.438096720631	0.416436429027891	NA
PK	Pakistan	1970	1229.673	NA	NA	194529621.988229	4.3e+08	169.364447865805	186.3	448526000	337.87666718101	12097337	88.094965286124	59204212	21.2263302704125	24.817	6.601	31.5639269406393	0.411083572905252	NA
PK	Pakistan	1971	1196.593	15.7425298128984	35.5988099726769	198501869.9867	5.87e+08	174.259839006788	182.6	491675000	330.84316510404	11336393	88.6245000509077	60840513	21.4933534188067	25.1218	6.602	31.4951743462017	0.379293826795971	91.7809486583389
PK	Pakistan	1972	1284.092	15.2588985792527	35.2938835913113	323798260.9809	6.13e+08	148.86885475798	179.4	1169420000	334.46258403877	11800886	88.9829377084564	62532284	21.7649383016859	25.4266	6.605	31.2746471564965	0.302708501739677	89.2978737191176
PK	Pakistan	1973	1325.822	15.1376019673329	35.8410966018919	590281592.47345	1.59e+08	98.3663891176416	176.4	1059890000	342.37228222326	12730806	89.1960599693455	64299241	21.9451929543843	25.7314	6.608	31.6274906600249	0.311613133971519	99.3635368106445
PK	Pakistan	1974	1313.917	15.7879843204499	37.4698409922477	688502077.98012	3.77e+08	132.589073367242	173.7	1192890000	345.44724264959	12515833	89.3020373885674	66167072	22.0916037477913	26.0362	6.611	31.8532067247821	0.323710062310147	105.263838786761
PK	Pakistan	1975	1391.362	16.0629906246846	38.0903233453344	562995206.57499	2.52e+08	166.384839756925	171.1	1052520000	350.93102922139	13127967	89.3316773805401	68155252	22.220470181938	26.341	6.612	32.2099418845994	0.340684588768009	109.015809962818
PK	Pakistan	1976	1460.684	15.7071763086998	36.5222712099077	684140398.36802	3e+08	189.821539782387	168.7	1185930000	355.73887856831	14262949	89.3001018048443	70268556	22.3000836797874	26.686	6.608	32.1191365711914	0.325011318006876	105.708732651344
PK	Pakistan	1977	1470.335	14.9991708419588	37.6764243351364	715701792	2.36e+08	208.620563353476	166.5	1212540000	365.3242839448	15115120	89.2142038086085	72505126	22.3630040920538	27.031	6.599	32.5731631382316	0.336379209933378	107.854443284465
PK	Pakistan	1978	1429.21	15.1702238455208	37.7774465106005	795941411.26953	6.68e+08	238.01744026596	164.2	1634080000	374.56493475748	14764206	89.0870129203153	74868889	22.4144321075268	27.376	6.583	32.4045246990452	0.349121996454362	119.048113562898
PK	Pakistan	1979	1540.335	16.2538981531328	39.320180110249	1144047139.36582	7.35e+08	254.749626087791	162.3	2461800000	387.7126576029	16304600	88.9305533503743	77362155	22.4543090931936	27.721	6.561	32.7288293897883	0.36517297120278	136.578408396198
PK	Pakistan	1980	1613.076	15.4981476937803	40.3162965588199	1567771065.9774	8.76e+08	296.17935725117	160.4	2.618e+09	408.89831588055	17073600	88.7593195522554	79984297	22.4863091352133	28.066	6.535	32.8196347031964	0.400927634583073	132.76355982725
PK	Pakistan	1981	1670.215	16.834411632823	42.5730800679762	1455323368.35146	5e+08	339.653819250494	158.6	2.883e+09	423.78243778417	18222050	88.5634404785154	82733080	22.4805401729152	28.3216	6.508	32.8715234537152	0.415796522986936	144.065711079534
PK	Pakistan	1982	1637.285	17.8523183356289	44.1093493156107	1812777499.09343	5.47e+08	358.941753193838	156.7	2.397e+09	436.75167948795	18075950	88.359492957536	85601555	22.2754904749352	28.5772	6.483	32.9882731423827	0.436733479899986	155.254189015608
PK	Pakistan	1983	1675.313	18.9499912010323	44.9751181653972	2682849362.91066	7.9e+08	323.920046096405	154.8	3.077e+09	446.99020584185	19100750	88.2101118782721	88577077	22.0721856685367	28.8328	6.46	32.8715234537152	0.455016109867794	166.600665768187
PK	Pakistan	1984	1544.891	20.2902157703281	44.7639031503897	1610425723.69814	8.67e+08	339.925260631996	152.6	2.558e+09	459.31455045543	17535900	88.1873067967003	91643160	21.876547560675	29.0884	6.436	32.8585512660855	0.467642418703153	178.780391247967
PK	Pakistan	1985	1601.93	19.4110835675954	46.2760515637671	1429436653.57592	7.64e+08	328.590240119345	150.4	2.74e+09	473.13525552341	17699400	88.3252317444806	94783463	21.6895902669644	29.344	6.407	33.2217725197177	0.497723479463923	193.451467372531
PK	Pakistan	1986	1833.254	18.2969035847125	46.6028536030922	1464868819.2	2.88e+08	325.505850442435	148.1	3.384e+09	484.95365882538	20866100	88.6184397649437	97998462	21.5207825992288	29.5904	6.367	33.3125778331258	0.504632021673973	208.146123762636
PK	Pakistan	1987	1628.226	18.304523831013	49.6651043854025	1440835165.4	6.34e+08	329.306303992366	145.7	4.172e+09	502.2917553967	18428100	89.0171105671883	101278129	21.3641252134864	29.8368	6.31	33.6239103362391	0.528589277157756	221.706307390414
PK	Pakistan	1988	1702.365	19.2130018680297	50.6013526188402	1192694280	4.23e+08	367.8663661793	143.3	4.522e+09	517.06760295279	19240300	89.4538672166484	104583470	21.2280987919667	30.0832	6.234	34.7914072229141	0.556623575408236	247.830751838699
PK	Pakistan	1989	1779.685	19.3029602765443	52.0234481704175	1302246967.2	9.72e+08	372.41803212635	141	4.709e+09	525.0235123523	21017550	89.8463626877848	107865403	21.1180538657029	30.3296	6.138	33.7536322125363	0.565116703823931	256.356526105039
PK	Pakistan	1990	1766.438	20.2524684866474	52.6358539737636	1046429502.4	6.33e+08	360.159411351339	138.4	5.615e+09	534.16423166101	20957200	90.1322913847829	111090879	21.0411076493842	30.576	6.024	33.6498547114985	0.617202479782341	268.833951705432
PK	Pakistan	1991	1805.412	17.7726860431385	52.3052713274899	1219792221.8	4.82e+08	397.901520585218	136	6.559e+09	552.81578999677	21137950	90.297585520995	114229172	20.9956906464839	30.828	5.899	33.675799086758	0.597420683396007	288.210090501225
PK	Pakistan	1992	1881.525	19.4618740619039	53.5320067044395	1523790725	3.77e+08	414.653295081662	133.4	7.351e+09	564.05842777416	22123350	90.3346563159226	117291344	20.9821846340054	31.08	5.767	33.8055209630552	0.62059097898989	323.792009749671
PK	Pakistan	1993	1957.748	20.8729951631991	54.9088833697872	1995445625.036	1.007e+09	427.785913582804	130.8	6.72e+09	565.09686552892	23869650	90.2019655209594	120336722	20.9853400721842	31.332	5.634	34.2465753424658	0.648248429103794	324.929907929518
PK	Pakistan	1994	1839.197	22.8984633773058	55.0024060848048	3715827397.44455	9.09e+08	420.36778821081	128.2	7.4e+09	574.98962300051	22338150	89.8568948492452	123450933	20.9925726920488	31.584	5.499	34.3892694063927	0.68723427144937	335.056195970589
PK	Pakistan	1995	2042.091	23.3352809848051	55.8491593557202	2527544086.22516	3.91e+08	478.619260716229	125.6	8.029e+09	587.91549172495	25036450	89.2749458389787	126689577	20.9938792289552	31.836	5.359	34.4411581569116	0.666858434612975	347.013551083212
PK	Pakistan	1996	2048.017	25.4892528701461	57.6899949328177	1307463660.42632	5.29e+08	486.764829755054	122.8	9.365e+09	589.45023716897	25394800	88.4733665010426	130083700	20.9806051245252	32.0964	5.208	34.609796596098	0.726049858667919	348.014393809524
PK	Pakistan	1997	2043.359	27.0232844508678	57.8280496393655	1794513739.67675	7.09e+08	467.324195487313	120.2	8.758e+09	584.23215367656	25259600	87.4711045451217	133597492	20.962252616279	32.3568	5.042	34.9989622249896	0.708930044884376	350.732632016775
PK	Pakistan	1998	2195.193	26.6787144717906	57.8735722668964	1625676189.15691	7.14e+08	453.494806735165	117.5	8.514e+09	586.84630386294	27985200	86.2581222904382	137139290	20.9564703090044	32.6172	4.861	34.9859900373599	0.712146103425211	331.998218745335
PK	Pakistan	1999	2217.923	27.6955287349631	59.5724668861902	2117468754.22385	8.89e+08	447.956163268846	114.7	8.424e+09	595.17371992887	27756417	84.8208506310878	140580398	20.9758612591473	32.8776	4.669	34.8692403486924	0.714069147819599	343.049249298611
PK	Pakistan	2000	2407.884	26.8033321714711	59.4133072987959	2087167598.08138	1.71e+08	514.157960478809	112.1	9.028e+09	599.90159343666	30460700	83.1655686263002	143832014	21.0250653523875	33.138	4.474	34.9600456621005	0.740094920731625	358.605838613926
PK	Pakistan	2001	2230.892	24.9212768375674	58.9286736484878	4218132005.11181	4.06e+08	492.381698103702	109.6	9.238e+09	602.8566594039	27048000	81.2905254807024	146857081	21.0948184665718	33.4066	4.29	35.2324616023246	0.73733484461672	364.647040751137
PK	Pakistan	2002	2261.389	24.2503382347151	58.4092014437632	8795802476.09136	5.39e+08	483.031871914065	107.1	9.913e+09	615.30272752019	27172850	79.246897415777	149693684	21.1763948665341	33.6752	4.125	35.3751556662516	0.762116569995031	371.846015894699
PK	Pakistan	2003	2320.589	20.1042121472028	58.933346205752	11815604850.916	6.26e+08	546.154148357941	104.8	1.193e+10	641.23187829217	28963500	77.1487146575512	152419974	21.2530570575914	33.9438	3.986	35.3232669157327	0.780049608196364	397.132989932146
PK	Pakistan	2004	2430.738	20.8272225691544	60.8281160201734	10718170891.5445	4.96e+08	631.497814306924	102.6	1.3379e+10	677.40675029237	30311300	75.13149693254	155151394	21.3068738211239	34.2124	3.873	35.0638231631382	0.848212140459402	416.560872150462
PK	Pakistan	2005	2615.794	20.344351713953	61.1024803510824	11109359492.0385	4.19e+08	693.796406140946	100.5	1.6051e+10	711.58291441077	33507800	73.2811246033828	157971415	21.328958391951	34.481	3.785	35.1027397260274	0.864941844067169	449.872529153455
PK	Pakistan	2006	2553.967	23.0732436417338	61.9768220382154	12878021658.794	2.74e+08	792.389116826955	98.4	16930100000	740.39782603887	33027900	71.6320056793392	160905794	21.3125969482844	34.7612	3.713	35.401100041511	0.907828993404675	474.40802535675
PK	Pakistan	2007	2743.981	24.3105458321802	63.3900842117055	15798067697.36	6.36e+08	873.376697709745	96.3	17837500000	753.66223760059	35812800	70.1503801258771	163928329	21.2730158351337	35.0414	3.648	34.8692403486924	0.969294190755766	470.254290214841
PK	Pakistan	2008	2653.725	24.2288095228199	62.6778444585712	9024014037.26201	1.037e+09	981.339879353447	94.1	20323100000	759.38664345743	35527800	68.7709057150041	167008083	21.2189277509477	35.3216	3.581	34.0779369032794	0.93813568292979	433.745473265507
PK	Pakistan	2009	2790.445	23.50050895539	62.1533134674439	13606124670.8765	1.124e+09	951.350619643254	92	17523100000	772.25077751447	38157384	67.4058393246497	170093999	21.1661169938098	35.6018	3.509	34.2206309672063	0.928251554600701	450.380380556518
PK	Pakistan	2010	2611.05	23.7311662211747	61.5012356590957	17255566249.6836	2.45e+09	1019.22169126034	90	21409500000	783.11453104529	34811500	66.0044805454316	173149306	21.1249196386581	35.882	3.43	34.2465753424658	0.932118497777866	457.807205995963
PK	Pakistan	2011	2945.816	23.31084876575	60.8933637751972	17697928678.7905	1.675e+09	1196.26175101877	87.9	25382600000	796.83825113824	39190524	64.5506309058961	176166353	21.0691376824887	36.2156	3.347	34.4411581569116	NA	449.251509452546
US	United States	1960	NA	5.34071691261007	95.5256648602353	19664163997.9365	2.19e+08	2881.09979779821	30.1	2.0601e+10	15655.666930498	NA	66.5288174817649	180671000	11.1997817582457	69.996	3.654	NA	15.9997791565885	4049.786628734
US	United States	1961	2522.292	5.57840779113156	95.5667781656133	18825529998.3101	2.38e+08	2934.55277761023	29.5	2.1037e+10	15757.0321899276	163619978	66.7800084120379	183691000	11.1089931476801	70.3726	3.62	48.8602417741752	15.6812555160569	4182.17550124938
US	United States	1962	2683.09	5.82638978616093	95.6055343633801	17252463898.4768	2.64e+08	3107.93741663361	28.9	2.1714e+10	16456.5664904738	162455780	66.8166497067454	186538000	11.0326679928047	70.7492	3.461	48.4761370286583	16.0139374979897	4433.60602129325
US	United States	1963	2800.575	6.23904763742185	95.7693233326435	16878647998.5194	3.58e+08	3232.20800930026	28.3	2.3387e+10	16930.5703807823	174812487	66.6536161260562	189242000	10.9680114826988	71.1258	3.319	48.1979395040485	16.4827621458239	4690.48625569377
US	United States	1964	2639.308	6.50398421932819	95.8016365387383	16725493598.7886	3.66e+08	3423.39628164199	27.7	2.665e+10	17663.3366164814	160937079	66.3118530565157	191889000	10.9097145002212	71.5024	3.19	47.9325163555688	16.9681185789701	4970.44645602406
US	United States	1965	3040.822	7.22068340324429	95.8601663622869	15498323198.9941	2.3e+08	3664.8018703983	27.1	2.753e+10	18564.0468752412	183602617	65.8105160237406	194303000	10.8666949732176	71.879	2.913	47.589791854097	17.4517252487095	5234.68500229024
US	United States	1966	3016.683	7.15788621873754	95.9644886858693	14953446599.2962	1.44e+08	3972.12308994709	26.4	3.0434e+10	19546.5761090761	184444880	65.1677182239078	196560000	10.8394677725201	72.2236	2.721	47.5545258413619	18.1210730107855	5590.33374033374
US	United States	1967	3161.201	4.25332672668492	95.9821904028234	14898991999.2351	7.2e+07	4152.01983719151	25.7	3.164e+10	19823.53858851	208158055	64.3951624636397	198712000	10.8196939874337	72.5682	2.558	47.5279944447841	18.5983178821611	5888.34091549579
US	United States	1968	3212.752	5.54398224323889	95.9226103209822	17857179998.3989	7e+07	4491.42430452503	24.9	3.4667e+10	20576.6145506363	202538423	63.5002025789902	200706000	10.8101760360652	72.9128	2.464	47.5812756033436	19.0893891562783	6385.45932857015
US	United States	1969	3464.267	7.70931141150958	95.8586734312538	17031415997.3376	7e+07	4802.6424850575	24.1	3.8032e+10	21009.5373426684	205288170	62.4889868810774	202677000	10.8027888266037	73.2574	2.456	47.5432800230594	19.85794566231	6904.83379959245
US	United States	1970	3154.878	6.52175996253899	95.9187778042541	15236515796.8978	3.2e+07	4997.75666660164	23.3	4.3241e+10	20805.9419074186	186860751	61.37559983204	205052000	10.7281509519525	73.602	2.48	47.4289657341008	21.1112522725943	7236.65704309151
US	United States	1971	3725.555	9.51538740081843	95.6438077728556	14831060780.3158	5.26e+08	5360.17836762801	22.4	4.4156e+10	21234.2471624426	237624461	60.1749906712661	207661000	10.5509033315881	73.6122	2.266	47.308864761938	20.9802034758573	7517.30464555213
US	United States	1972	3908.183	12.1319008109476	95.3667624467459	20573758864.5689	6.67e+08	5836.22365361893	21.5	4.9783e+10	22124.0519114228	228117866	58.9174428176613	209896000	10.3966594541998	73.6224	2.01	47.1996820599719	21.7486419846019	8076.40926935244
US	United States	1973	3683.212	15.8218004340444	94.9771886917797	33703599365.2469	6.52e+08	6461.73593382065	20.6	7.1404e+10	23183.654304442	237683006	57.6502852353747	211909000	10.2566755281968	73.6326	1.879	47.0795810878091	22.5105821272339	8573.19415409445
US	United States	1974	2997.529	15.5511744664603	94.1564542460561	55700252988.5477	5.81e+08	6948.19830351548	19.7	9.9437e+10	22846.1941324455	204617505	56.4274442608193	213854000	10.1226535092419	73.6428	1.835	46.9658127123604	21.5029303777343	8449.92845586241
US	United States	1975	3461.292	14.8712458060153	93.0979531123041	43154979469.116	3.33e+08	7516.68032578146	18.8	1.08856e+11	22573.8865506336	249283743	55.289268202641	215973000	9.98315944614364	73.653	1.774	46.9658127123604	20.4022240696754	8522.39400295407
US	United States	1976	3532.998	19.694418966796	93.0056154760703	44162122749.8222	4.49e+08	8297.29171921939	17.9	1.16794e+11	23560.0935629601	258200097	54.2487016098719	218035000	9.84814857735903	73.67	1.738	46.9658127123604	21.1576153736785	8968.7756552847
US	United States	1977	3683.235	20.8085095303747	92.4223027301356	53374354617.3	3.54e+08	9142.79487284269	17.1	1.23182e+11	24396.5646411398	266014469	53.3100761438924	220239000	9.70967255126616	73.687	1.79	46.9847013198005	21.5324840060117	9337.72401799863
US	United States	1978	4109.784	21.9235616320309	91.7438061244566	69447953384.2002	3.2e+08	10225.3071860188	16.3	1.45847e+11	25485.8817979648	276602542	52.4903128766899	222585000	9.5679437070204	73.704	1.76	46.7479932219379	21.9651463081519	9560.5454096188
US	United States	1979	4426.204	18.5741089628757	91.8029261569988	143259219266.981	2.05e+08	11301.6818111128	15.6	1.86363e+11	25993.8681655595	302625580	51.8044982530645	225055000	9.42413685088355	73.721	1.808	46.7479932219379	21.7741149852258	9700.69538557242
US	United States	1980	3771.94	13.9313696085034	91.4260719583639	171412596074.818	3.15e+08	12179.5577071185	15	2.25566e+11	25674.8817251623	269883982	51.2608848009081	227225000	9.31142465519213	73.738	1.8395	46.7479932219379	20.7775149081307	9862.36549675432
US	United States	1981	4256.737	11.801346091942	90.8319465466873	123907277003.739	4.44e+08	13526.1868860746	14.4	2.38715e+11	26069.5484298327	330889528	50.8591398616772	229466000	9.22802441779025	73.8892	1.812	46.7479932219379	19.749297399179	9976.69371497302
US	United States	1982	4370.592	9.04865570986495	90.0431205042659	143444690815.116	2.15e+08	13932.6783617653	13.9	2.16442e+11	25320.8310311486	333103755	50.5928332023934	231664000	9.14801595547514	74.0404	1.8275	47.1013084455004	18.5639500656123	9544.46094343532
US	United States	1983	3535.853	12.7728351032875	89.4553395669363	123109971142.895	4.19e+08	15000.0855461265	13.4	2.05639e+11	26223.8442718314	207657604	50.4540498863434	233792000	9.07227143168276	74.1916	1.799	47.1013084455004	18.5418051729743	9742.00571448125
US	United States	1984	4374.132	9.51213760423539	88.9008695742178	104855944422.537	3.63e+08	16539.3830170677	13	2.23976e+11	27866.108343051	314749500	50.4315084537387	235825000	9.00159667375889	74.3428	1.8065	47.1013084455004	18.9561158613379	10282.3746422135
US	United States	1985	4763.298	11.5410382758164	88.3021770762818	117982002381.884	6.51e+08	17588.80987206	12.7	2.18815e+11	28762.9663253812	347118216	50.5119129614187	237924000	8.92962534384855	74.494	1.844	47.1013084455004	18.8566971932214	10414.2078983205
US	United States	1986	4698.882	12.0473632759915	87.6564525622908	139883810460.3	4.42e+08	18427.2882111163	12.4	2.27158e+11	29485.743317245	315331216	50.6884908720865	240133000	8.85374583774733	74.6552	1.8375	47.1013084455004	18.7028712630084	10424.4272965398
US	United States	1987	4735.395	13.8555957482401	87.3779048095142	161738438957.4	2.146e+09	19393.781806025	12.1	2.54122e+11	30158.4058706751	280494047	50.9462658730409	242289000	8.78121504245354	74.8164	1.872	46.615336239049	19.3340644932292	10886.8582560496
US	United States	1988	3706.906	15.6712482061144	87.0775904840235	144176880890	1.92e+09	20703.1521601315	11.9	3.22427e+11	31114.2376860437	206528100	51.2531842365362	244499000	8.70811972973708	74.9776	1.934	46.615336239049	19.9946204974253	11298.3325085174
US	United States	1989	4473.864	16.9960842935897	87.0933774246296	168583504571.2	1.908e+09	22039.2271259506	11.6	3.63812e+11	31922.8868117933	284238058	51.5701471608409	246819000	8.63246157505169	75.1388	2.014	46.615336239049	20.0595756039851	11531.9323066701
US	United States	1990	4755.108	13.7071672848435	86.4374511121127	173093603546.4	3.51e+08	23037.9412153528	11.2	3.93592e+11	32156.5921409485	312410604	51.8650060950154	249623000	8.55771193530894	75.3	2.081	46.615336239049	19.1013558886801	11713.3317042099
US	United States	1991	4510.257	14.9433045713941	85.6948382420841	159272835959.1	5.38e+08	23443.2625375028	10.9	4.2173e+11	31655.8358137568	279994078	52.1294710926496	252981000	8.48829123037756	75.69	2.0625	46.615336239049	19.0793119562339	12134.1721315039
US	United States	1992	5360.553	16.3384548950823	85.5748094452231	147525798750	5.58e+08	24411.1432514405	10.5	4.48163e+11	32279.0374014674	352996619	52.355974827415	256514000	8.41551606012006	76.08	2.046	46.4494877147624	19.1887996951433	12014.9582478929
US	United States	1993	4301.143	20.2905969788188	86.1185750675444	164620194560.72	1.009e+09	25326.736406342	10.1	4.64773e+11	32764.7267033191	259026444	52.5160059660346	259919000	8.34903806048522	76.47	2.0195	46.1786054311843	19.3512871702338	12261.5237824091
US	United States	1994	5563.354	18.7887694993408	85.910874010844	163590615727.215	1.035e+09	26577.7612246604	9.8	5.12627e+11	33683.9574956485	355902279	52.5779527347321	263126000	8.2910751879667	76.86	2.0015	45.9810939233275	19.4642853765876	12455.1621656545
US	United States	1995	4644.767	19.736814973009	85.4686060959035	175995515363.47	8.25e+08	27559.1674866117	9.5	5.84743e+11	34122.1392679831	277599632	52.5229644976122	266278000	8.23665054924348	77.25	1.978	45.8719112213614	19.3638554443101	12659.607628118
US	United States	1996	5177.4	20.5789419883513	85.5092233379397	160660248052.918	5.91e+08	28772.3557317535	9.2	6.25073e+11	34989.0866166284	335783480	52.346697008462	269394000	8.18749049687879	77.6178	1.976	45.4534139247251	19.6219904897659	12854.2989079193
US	United States	1997	5277.668	21.509365372103	86.4564151221467	134836014670.108	6e+08	30281.6359015173	8.9	6.89182e+11	36111.0296086291	336576644	52.0639212704447	272657000	8.13527483580549	77.9856	1.971	45.2982653052312	19.8764050253615	12889.8322801175
US	United States	1998	5676.136	21.5694621529106	86.0865176942721	146006229280.972	2.82e+08	31687.0518462665	8.7	6.82138e+11	37247.0582264531	349447669	51.7005271648822	275854000	8.08677944837041	78.3534	1.999	45.2658380427472	19.7789143169938	13154.7630268185
US	United States	1999	5732.986	24.4576336793428	85.7846429164788	136450057505.604	2.4e+08	33332.1387614679	8.6	6.95797e+11	38598.8567947248	335552820	51.2906764253651	279040000	8.04014687319812	78.7212	2.0075	45.1893009686689	19.824009109805	13281.8699827982
US	United States	2000	5854.281	26.6590181919195	85.8807532646687	128399558849.404	3.45e+08	35081.9230843615	8.4	7.81918e+11	39751.6627400806	342628297	50.8624736970168	282162411	7.99691640237351	79.089	2.056	45.2305848555761	20.2491891593597	13671.0520240061
US	United States	2001	5891.521	24.3043481721095	86.3466683070583	130076681861.118	5.04e+08	35912.3329767623	8.3	7.291e+11	39784.947802472	324983273	50.4239323500859	284968955	7.96719271333248	79.4174	2.034	45.2900702036254	19.6561932123448	13046.6141478464
US	United States	2002	5547.475	26.6045748884622	86.2491679834746	157762834846.954	5.05e+08	36819.4450894293	8.2	6.93103e+11	40132.4372166523	297128935	49.9836596165389	287625193	7.94094106607218	79.7458	2.013	45.0848730397122	19.6469218049338	13296.1822993023
US	United States	2003	6024.033	27.7234496155199	86.2782745813566	184024327170.116	5.93e+08	38224.7389284594	8.1	7.24771e+11	40800.0735367688	348240995	49.5697211691845	290107933	7.9174704291534	80.0742	2.042	45.1788489748874	19.5846573695729	13307.4920085002
US	United States	2004	6851.66	28.6970144929794	86.1246207627517	190464849517.015	5.51e+08	40292.3037273731	8	8.14875e+11	41826.1728310667	389025848	49.2145522664168	292805298	7.88526239188145	80.4026	2.045	44.9164585589047	19.7768451990237	13388.5897105591
US	United States	2005	6451.029	29.6619154293787	86.0190792488441	188259191182.4	5.23e+08	42516.3934699993	8	9.01082e+11	42714.859480566	366440101	48.9428099342785	295516599	7.84957615377915	80.731	2.054	44.945164332367	19.7159606049743	13704.5770481407
US	United States	2006	6400.167	27.9677736904927	85.6256045149991	221088707676.236	5.87e+08	44622.6420228986	7.9	1.025967e+12	43429.4484290618	338332827	48.7626849829505	298379912	7.81123929599001	81.0134	2.1005	44.6647427613426	19.2292286553124	13583.2669593387
US	United States	2007	6704.344	28.5859779022051	85.6147828571268	277548957729.005	8.18e+08	46349.1154819162	7.8	1.148199e+12	43841.3241841873	415125353	48.675647716587	301231207	7.77034283734384	81.2958	2.122	45.0623450106528	19.3495772169449	13657.4495085431
US	United States	2008	6619.975	25.2625618738834	84.9679211019991	294045678447.358	8.8e+08	46759.5598394741	7.7	1.287442e+12	43282.4273812766	403541004	48.6894046320687	304093966	7.72656761597038	81.5782	2.0845	45.276536990758	18.6022726869891	13663.4246797255
US	United States	2009	7236.229	22.1120392728341	84.1516082318508	404098902069.071	9.47e+08	45305.0517605237	7.6	1.056043e+12	41587.7902426359	419380398	48.810017678229	306771529	7.68528816462677	81.8606	2.0007	45.0006231265209	17.3152971571883	12913.7114285466
US	United States	2010	6987.616	22.2114087163666	84.1499365577796	488928295252.8	8.81e+08	46615.5108575097	7.4	1278263200000	42227.2123262933	401669955	49.0399565861081	309326225	7.64496090178836	82.143	1.931	44.9233773020152	17.5641639696085	13394.9166450404
US	United States	2011	6818.179	18.5478890536172	83.6878761844199	537267272427.958	9.46e+08	48112.6001409503	7.3	1480431900000	42681.1456745343	386815964	49.3845446741524	311587816	7.61374550992234	82.384	1.8945	44.9593983877421	NA	13246.0442548241
VN	Vietnam	1960	NA	NA	NA	NA	6.4e+07	NA	119.8	8.6e+07	NA	NA	81.6606107123934	34743000	27.4121679872479	14.7	6.348	NA	0.0445405981060933	NA
VN	Vietnam	1961	1856.361	NA	NA	NA	1.01e+08	NA	114.5	7.1e+07	NA	9289600	84.8938990456886	35427715.2	27.2506388595897	15.0442	6.392	19.3308550185874	0.051442747287299	NA
VN	Vietnam	1962	1953.283	NA	NA	NA	6.7e+07	NA	109.7	3.3e+07	NA	10061125	88.029134960159	36123019.2	27.1078161380249	15.3884	6.425	19.3462164736244	0.0497419661975542	NA
VN	Vietnam	1963	2070.864	NA	NA	NA	9.7e+07	NA	105	4.5e+07	NA	9876510	90.9205797417681	36836299.2	26.976065909915	15.7326	6.448	19.3615779286614	0.0565435737366364	NA
VN	Vietnam	1964	1909.821	NA	NA	NA	2.53e+08	NA	100.9	2.8e+07	NA	10016630	93.3933640472967	37573875.2	26.8518588604401	16.0768	6.464	19.3769393836984	0.108622572951964	NA
VN	Vietnam	1965	1898.387	NA	NA	NA	6.46e+08	NA	97.4	2.1e+07	NA	9688800	95.3222966075805	38341000	26.7274860043494	16.421	6.475	19.3923008387354	0.128159933230745	NA
VN	Vietnam	1966	1762.043	NA	NA	NA	1.139e+09	NA	94	1.5e+07	NA	8720000	96.6765096592035	39141859.2	26.5543814431866	16.7968	6.485	19.4076622937725	0.266158716344266	NA
VN	Vietnam	1967	1878.586	NA	NA	NA	1.206e+09	NA	91.1	1.1e+07	NA	9441400	97.4885060043077	39979571.2	26.3823115409718	17.1726	6.493	19.4844695689576	0.378994660152833	NA
VN	Vietnam	1968	1680.983	NA	NA	NA	1.183e+09	NA	88.6	8e+06	NA	8628150	97.7888619119946	40856187.2	26.2117987704947	17.5484	6.494	19.5612768441427	0.372747729137094	NA
VN	Vietnam	1969	1756.767	NA	NA	NA	9.14e+08	NA	86.3	8e+06	NA	9086000	97.6335593059335	41772691.2	26.0387932497964	17.9242	6.487	19.6073612092537	0.444541337092497	NA
VN	Vietnam	1970	2103.749	NA	NA	NA	1.234e+09	NA	84.4	8e+06	NA	10430600	97.0872067513554	42729000	25.8679718295774	18.3	6.465	19.7148913945129	0.659955299679375	NA
VN	Vietnam	1971	2167.931	24.4812877580099	37.1446398373664	NA	1.335e+09	NA	82.6	8e+06	NA	10684000	96.1625494664167	43724507.2	26.0892351217806	18.3964	6.421	19.7302528495499	0.560979747302904	41.0296219416282
VN	Vietnam	1972	2143.881	27.9910746668249	36.3837413682613	NA	1.516e+09	NA	80.9	1.3e+07	NA	11009900	94.9198053761324	44758083.2	26.3057025452063	18.4928	6.35	19.807060124735	0.515171659540595	38.3394434549869
VN	Vietnam	1973	2168.027	25.7300371926796	37.7274941010262	NA	8.2e+08	NA	79.1	5.8e+07	NA	11425500	93.5162208531459	45824811.2	26.5169580072498	18.5892	6.251	19.9145903099942	0.547671607210026	40.0001648015519
VN	Vietnam	1974	2114.595	14.8983289989008	32.0143974221875	NA	3.65e+08	NA	77.5	2.5e+07	NA	11338290	92.12897190734	46917619.2	26.7316086527403	18.6856	6.125	19.9913975851793	0.406735642715647	34.4220364873075
VN	Vietnam	1975	2064.064	13.5258208842859	34.4644020844034	NA	3.07e+08	NA	75.8	2.29e+08	NA	10574200	90.8693970558768	48030000	26.9523606632023	18.782	5.973	20.0067590402163	0.453889548199042	39.4336872787841
